time,One_full_time_working_person_heat_demand[kW],One_pensioneer_heat_demand[kW],Two_full_time_working_persons_heat_demand[kW],Two_pensioneers_heat_demand[kW],One_full_time_and_one_part_time_working_person_heat_demand[kW],Two_full_time_working_persons_one_child_heat_demand[kW],"One_full_time_and_one_part_time_working_person,_one_child_heat_demand[kW]",Two_full_time_working_persons_two_children_heat_demand[kW],One_full_time_and_one_part_time_working_person_two_children_heat_demand[kW],Two_full_time_working_persons_three_children_heat_demand[kW],One_full_time_and_one_part_time_working_person_three_children_heat_demand[kW]
3/1/2015 17:00,5.222821,3.338546333,4.785951,4.026247833,4.269287167,5.409582,4.303331667,4.024002333,6.143874833,4.134040833,6.256378333
3/1/2015 18:00,5.280871833,3.378969167,5.674495,4.071000333,4.316741,5.469709667,4.351163167,4.072725167,4.009707667,4.1799905,5.142251
3/1/2015 19:00,5.241633167,3.3991065,4.520817833,4.040750167,5.6858585,5.4290675,4.318832667,4.096997333,4.033603,4.3732915,4.524397667
3/1/2015 20:00,4.958017333,3.394592,4.276203833,3.822112667,4.345754833,5.13531,4.085147667,4.0915555,4.028246833,4.148801167,4.279589667
3/1/2015 21:00,6.226898833,3.0838545,3.674109,3.508315,4.939343167,4.412251833,3.509953833,5.113943833,5.4034565,3.371873833,6.3814315
3/1/2015 22:00,2.9502575,3.695899833,2.544545833,2.274339833,4.1617105,3.0557545,4.622194,5.253897833,7.423003,2.335228667,2.548426833
3/1/2015 23:00,2.260095,1.851538,2.173652667,1.742296833,1.847468,2.340914,1.862199833,3.792688667,6.770625333,1.788942333,2.393959833
3/2/2015 0:00,2.061875333,1.594118333,1.778331333,1.589490167,1.685437167,2.1356045,1.698877167,1.921416167,1.891685667,1.632044667,1.779739333
3/2/2015 1:00,2.099548833,1.642941833,1.810824167,1.6185325,1.716232167,2.174625833,1.7299185,1.980264667,1.9496235,1.6618645,1.812258
3/2/2015 2:00,2.208560333,1.640129167,1.904844833,1.702568833,1.8053415,2.287535667,1.819738333,1.976874333,1.946285667,1.748150333,1.906352667
3/2/2015 3:00,2.429976167,1.738569167,2.095812333,1.873257333,1.986334333,2.516869333,2.002174,2.0955245,2.063100667,1.923409667,2.097472667
3/2/2015 4:00,3.163490333,1.823295,2.728455,2.43872,2.58593,3.354510667,2.606550667,2.197646,2.163641,2.504010833,2.730616167
3/2/2015 5:00,4.642737333,2.557018333,4.004280167,3.5790645,3.795109667,4.808754667,3.825373833,3.082015167,3.25562,3.674885167,4.007451167
3/2/2015 6:00,5.744579833,3.340983333,4.954599333,4.4284685,4.695788167,5.949997833,4.733234167,4.248234833,3.964632167,4.5470305,4.958522333
3/2/2015 7:00,5.527567167,4.467574667,4.767430333,4.261175333,4.518395833,5.725225,4.5544275,3.911571333,3.8510475,4.375257833,4.771205167
3/2/2015 8:00,5.482240333,3.140020333,4.7591915,4.277635333,7.449222833,5.445896,4.332220167,3.784716667,3.726154833,6.136238,5.512613667
3/2/2015 9:00,4.953360833,3.124326167,4.496546333,3.818523167,4.049023167,5.130486333,4.081311167,3.765799333,3.928825833,3.9207535,6.016993167
3/2/2015 10:00,4.6551625,3.054374333,4.014995667,3.813003,3.805265667,4.821624333,3.835610833,3.9027795,5.5897645,5.085910667,4.461298833
3/2/2015 11:00,4.486208,2.891248,5.619358667,3.458397667,3.667158667,4.646629167,3.696402333,3.484867667,3.4309465,3.550987167,6.2045395
3/2/2015 12:00,4.394692167,2.828508667,3.7903465,4.789039,3.592351167,4.551841667,3.620997667,4.246521,3.3564945,3.478549167,3.793346667
3/2/2015 13:00,4.436637833,2.714183333,3.826523167,3.420184167,3.626638333,4.595286667,3.655559167,3.8299985,3.220828167,3.511750667,3.829552833
3/2/2015 14:00,4.5474595,2.736732667,3.922105,4.904940333,3.717227333,4.787969,3.746869833,3.298627,3.2475875,3.599469667,3.925210333
3/2/2015 15:00,4.718544833,2.752130167,4.069663333,3.639371,3.8570775,4.887274,5.8548115,4.115762667,3.487151833,3.734888833,6.779166167
3/2/2015 16:00,4.878077833,3.0599095,4.207257333,3.760487833,3.987484167,5.052511833,4.019281333,4.8504255,3.631090833,3.861165,4.2105885
3/2/2015 17:00,5.061117833,3.235182,4.365126167,5.302783,4.137106,5.242096167,4.170097667,5.295240667,3.839079333,4.230406167,4.368582667
3/2/2015 18:00,5.117372667,3.274353667,4.413644833,3.944958333,4.183090167,5.300363333,4.216448167,3.946630167,3.885563667,4.050574667,4.417139333
3/2/2015 19:00,5.079347667,3.293867167,4.3808495,3.915645667,4.152008,5.964372333,4.185118667,3.9701505,3.9087195,7.388648667,4.8274415
3/2/2015 20:00,4.804513,3.289492833,4.143808833,3.703776667,3.927350167,5.052347667,3.958667667,3.964878,4.1248215,4.027295833,4.1470905
3/2/2015 21:00,6.095008167,2.988375833,3.560356,4.565275333,4.466311,4.277511667,3.625643167,3.8232315,9.346538,3.2674785,6.712579333
3/2/2015 22:00,2.854186167,2.324346333,2.686045833,4.751239,6.052023,4.9924515,2.3517005,4.197393833,3.049614333,2.259185333,2.9067585
3/2/2015 23:00,2.201558833,1.878662667,1.898806167,1.6971715,2.023979167,2.771726667,5.747922333,4.134104,2.139634167,1.742608833,1.9003095
3/3/2015 0:00,2.122433833,1.63934,1.830562333,1.636174333,1.734939833,2.1983295,1.748775833,1.975922667,1.945348833,1.679978833,1.832012333
3/3/2015 1:00,2.16986,1.697962667,1.871466833,1.672735333,1.773707667,2.2474515,1.787851333,2.046581,2.014913833,1.717518667,1.872948333
3/3/2015 2:00,2.282522167,1.695055333,1.9686355,1.759585167,1.865800167,2.364141667,1.880679833,2.043077167,2.0114645,1.806694167,1.970193333
3/3/2015 3:00,2.511353667,1.796791667,2.165998667,1.935990333,2.052854167,2.679054833,2.069224667,2.165701167,2.132190833,1.9878225,2.167714167
3/3/2015 4:00,3.269431333,1.884355,2.8198275,2.520389333,2.672529167,3.464240333,2.693841333,2.2712425,2.236099667,2.587866167,2.822060333
3/3/2015 5:00,4.798216,2.64265,4.138377667,3.6989235,3.922203,5.047692333,3.953479667,3.40652,3.135941667,4.022312167,4.141654667
3/3/2015 6:00,6.161317667,3.452869167,5.120523833,4.801133333,5.077402833,6.227155167,5.5648235,4.161798167,4.760180833,4.923665833,5.5677005
3/3/2015 7:00,5.712678333,3.353947,6.6771685,6.153962,5.118430667,5.916956333,4.931309,4.2638575,3.980014333,4.746139833,7.203478333
3/3/2015 8:00,5.433961333,3.944736333,4.686696667,5.590206333,6.1919625,5.628272333,4.477300167,3.911462,3.850938833,4.3011655,6.016046
3/3/2015 9:00,5.119242333,3.228956,4.415257333,3.946399833,4.184619167,5.302299833,4.217988833,5.287736833,3.831692,4.052054833,6.691244
3/3/2015 10:00,4.811057167,3.156661833,4.149453333,3.708821333,3.932699833,5.060993,3.964060333,3.804773667,3.745902167,3.8081155,6.484936167
3/3/2015 11:00,4.636446333,2.9880725,3.998853333,3.5742145,3.789967833,4.802239,3.820189,3.601571833,3.545844167,3.669905667,4.0020195
3/3/2015 12:00,4.541865833,2.9232315,3.917279333,3.501302667,3.712654833,4.704276167,3.7422605,3.744710833,3.468898833,3.5950415,6.635997833
3/3/2015 13:00,4.585216667,2.805077333,3.954668833,4.935913667,3.748090667,4.749177333,3.777978667,3.3810045,3.32869,3.629354167,3.9578
3/3/2015 14:00,4.699749,2.828382,4.053451167,3.623014,3.841712333,4.867805333,3.872347,3.4090935,3.3563445,5.686987,4.056661167
3/3/2015 15:00,4.876562667,2.844294667,4.205951333,3.759320167,3.986245167,5.050942833,4.018034167,3.428273833,3.375226833,3.859966167,4.209281167
3/3/2015 16:00,5.041438167,3.1623815,4.348152833,3.886421667,4.121019333,5.221713333,5.5550755,3.811669833,3.752691333,5.740553833,4.351596833
3/3/2015 17:00,5.2306085,3.343524,4.511309167,5.999229667,4.275652833,5.417648,5.710941667,4.030002333,3.967645,4.1402045,4.514881
3/3/2015 18:00,5.2887465,3.384007333,4.561452,4.07707,4.323177167,5.4778655,4.3576515,4.078798667,7.364653333,5.5874145,5.008186
3/3/2015 19:00,5.249449167,3.4797735,4.5275585,4.046775667,4.515413333,5.437162,4.325272333,4.103106167,4.039618333,4.379477667,4.531143667
3/3/2015 20:00,4.965410333,3.399653833,5.9081305,3.827812,10.16363067,5.142967167,4.0912395,5.186525833,4.0342535,3.930290833,4.285971667
3/3/2015 21:00,4.266275,3.088452667,3.679587333,3.513211167,4.653478333,4.418830667,3.515188,4.815832,8.021536167,4.778092667,4.125624833
3/3/2015 22:00,2.949101833,2.401836333,2.767909333,2.273448833,5.614189833,4.360132,2.429907,4.855815167,3.07147,2.334315167,2.988688167
3/3/2015 23:00,2.276597167,1.864464167,1.963523833,1.7550175,1.8609555,2.358003833,1.8757965,2.247268,4.1733365,2.026362667,2.408202833
3/4/2015 0:00,2.2079985,1.705208,1.904361,1.702135833,1.804883167,2.286953833,1.819276167,2.055314833,2.023513,1.747706,1.905868333
3/4/2015 1:00,2.2581425,1.767044833,1.947607833,1.740791667,1.845871167,2.338891167,1.860591833,2.1298475,2.096891167,1.787395833,1.949151
3/4/2015 2:00,2.3753875,1.7640195,2.048730833,1.831175333,1.9417115,2.460328,3.631248333,2.126201167,2.093302,1.8802005,2.0503525
3/4/2015 3:00,2.6135295,1.8698945,2.254123167,2.014757667,2.136376,2.7069865,2.446337333,2.253814667,2.218939833,2.068697833,2.255908333
3/4/2015 4:00,3.4024505,1.961021333,2.934554833,2.622934,2.781263167,3.602015667,3.027802167,2.3636495,2.327076,4.443239,2.936877833
3/4/2015 5:00,5.217794,2.750167167,4.3067505,3.849416333,4.081779833,5.249892167,4.114329833,5.058771667,5.0074805,5.7006905,4.312027333
3/4/2015 6:00,6.178506833,3.668949833,5.328854,4.987342,5.0504925,6.477339833,6.8408495,4.331123333,4.4854015,4.892365333,8.489947167
3/4/2015 7:00,5.945102,3.490404333,5.351907167,4.5830515,5.30842,7.385365333,4.898454333,4.207039167,4.141943333,4.705750667,5.131607333
3/4/2015 8:00,5.655044667,3.377207333,4.8773785,4.359448333,4.622599667,5.935161333,4.659462667,4.070602,4.007617,4.476161167,5.767486833
3/4/2015 9:00,5.3275215,3.360328167,4.594895,4.106962,4.354872833,5.518027833,4.389600333,4.050257167,3.987586,4.2169155,4.598532833
3/4/2015 10:00,5.006798667,3.285091667,4.318276333,4.084077167,4.092704,5.185834167,4.125341,3.959574333,4.119599667,3.9630515,4.3216955
3/4/2015 11:00,4.825082667,3.109644333,4.161549833,3.719633833,3.944164,4.997621,3.9756165,3.748104333,3.690108833,3.819217333,4.1648445
3/4/2015 12:00,4.7266545,3.0421645,4.076656167,3.643755,3.863706333,4.895673,3.894516167,3.888063,3.6100335,3.741308333,4.079885333
3/4/2015 13:00,4.771768,2.9192045,4.1155665,3.678534,3.900582833,4.9424005,3.931688833,3.518563,3.464119833,3.777017333,4.1188255
3/4/2015 14:00,4.890960667,2.943456833,4.218368333,3.770419167,3.998014333,5.065855667,4.029896333,3.547794667,3.492899167,3.871363333,4.221708333
3/4/2015 15:00,5.074969167,2.960017,4.377073667,5.3134615,4.148429167,5.256443833,4.18151,3.567755,3.512550667,4.017011667,4.380538833
3/4/2015 16:00,5.246553,3.291046,4.52506,4.044543333,4.288685667,5.4341625,4.3228865,3.9667495,4.126665,4.152825167,4.528643667
3/4/2015 17:00,5.443418667,4.254716167,4.694854,4.196306167,6.416586333,5.6380685,4.485092833,4.1939655,4.129072,4.308651,5.141695333
3/4/2015 18:00,5.503922167,3.521687833,6.712145833,4.242949167,4.499067167,7.704102833,4.534945333,6.205591167,4.179066333,4.356542833,4.750796167
3/4/2015 19:00,5.463026167,3.542675333,4.713631667,4.211421333,4.465637667,5.6583765,6.468227833,4.270042667,4.203971667,4.548530333,4.715495333
3/4/2015 20:00,5.167430667,3.537970833,5.858010167,3.983549167,4.2240105,5.3522115,4.257693833,4.4856675,5.594213833,4.314559667,7.166627667
3/4/2015 21:00,4.4398505,3.214109167,4.053654833,3.422660167,3.629264333,4.598614,5.283756167,4.095309667,3.814073167,5.481271333,6.538606167
3/4/2015 22:00,3.073859167,2.502143167,4.618127333,2.369624,2.512663,4.4893485,2.532700167,9.547986167,7.763970667,4.624402,2.653249333
3/4/2015 23:00,2.358375,1.931918833,2.0340575,3.785038167,1.927805,2.442708,1.943178667,2.549866667,2.2925425,2.091093833,2.035668167
3/5/2015 0:00,2.179329333,1.684590667,1.879633667,1.6800355,1.781447333,2.257259167,1.795653667,2.030464167,1.999047167,1.725013667,1.881121833
3/5/2015 1:00,2.221437833,1.738323833,1.915952333,1.712497167,1.815869333,2.300873833,1.830349333,2.095229,2.062809167,1.7583445,1.917468333
3/5/2015 2:00,2.3367785,1.735347667,2.015430833,1.801411833,1.910150667,2.420338333,1.925383167,2.091642667,2.059277833,1.849640167,2.017027167
3/5/2015 3:00,2.571049333,1.839501333,2.217485167,1.98201,2.101651,2.662986667,2.118410833,2.2171805,2.1828735,2.035073833,2.219241167
3/5/2015 4:00,3.347147,1.929146833,2.8868565,2.580300167,2.736056333,4.2481295,2.757874667,4.069181833,2.289252167,2.649381333,2.889142167
3/5/2015 5:00,5.136632833,2.7054665,6.203725833,3.786847,4.015435167,5.165826667,4.271815167,3.260940333,3.210484,4.11259,4.240103667
3/5/2015 6:00,6.078081333,4.757252333,5.242239667,5.1342855,8.692926667,6.295426333,5.232383833,4.260725333,4.416091833,5.706583333,5.687648667
3/5/2015 7:00,5.848471,3.433670667,6.794287667,4.732919333,6.1819035,6.057604667,4.818835167,4.138657833,4.295915167,4.629264,5.493190167
3/5/2015 8:00,5.5631285,3.322314,4.798101,5.689781833,4.547463833,5.762058333,4.583727833,4.004438333,5.686429333,4.403405333,4.8019005
3/5/2015 9:00,5.240928333,3.3057095,4.520209833,4.040207833,4.284088333,5.4283375,4.766972667,3.9844245,3.922772667,6.119082,4.5237895
3/5/2015 10:00,4.925417667,3.231696667,4.248087,3.796981833,4.026181,5.101543833,5.459480167,4.1165085,5.287501333,3.898636833,4.251451167
3/5/2015 11:00,4.746656167,3.0591005,4.093908,3.659175333,3.880055167,4.916390333,3.910996167,3.687182333,3.921522167,3.757139667,4.972192833
3/5/2015 12:00,4.6498275,2.992718,4.010395333,3.584530333,3.800905,4.816099333,5.232406833,3.607170333,3.551356,3.680496667,7.802930333
3/5/2015 13:00,4.694208167,2.871755833,4.048673167,3.618743667,3.837184167,4.8620665,3.867783167,3.461372333,3.4078145,3.715626333,4.346672
3/5/2015 14:00,4.811462833,2.895613667,4.149803,3.709135167,3.933031833,4.983515333,3.964395167,3.490129167,3.436126167,3.808437833,6.633620667
3/5/2015 15:00,4.992481333,2.9119045,4.305927833,3.84868,4.081000667,5.171006333,4.113544,3.509764333,3.455457333,3.951718667,6.641539333
3/5/2015 16:00,5.161275,3.237553833,4.451510167,3.978803333,4.218977833,5.345835833,4.252621167,3.902274833,6.024031667,4.309685667,4.455035833
3/5/2015 17:00,5.354941667,3.423001,4.618544333,4.128099833,5.778476333,8.072210833,4.412193333,4.125797333,4.061957833,4.238618333,4.622201333
3/5/2015 18:00,5.414461833,3.464446333,4.669879667,4.173983333,4.6502995,5.608075833,4.461234333,4.617238167,4.111140833,5.4518305,4.673577333
3/5/2015 19:00,7.341209,3.485092667,4.635180833,4.142969167,4.393054167,6.8663785,4.428085667,4.201739167,8.709109333,4.837870167,9.677330667
3/5/2015 20:00,5.083439667,3.480465,4.384378167,3.9188,4.1553525,5.265216167,4.188489667,4.19506,4.130149,5.773799167,4.830973333
3/5/2015 21:00,4.367685167,3.161866833,3.991412333,3.368894833,8.156776333,4.523867833,5.573188167,4.032342167,3.752079,5.648507667,3.770035667
3/5/2015 22:00,3.024264,2.461680667,2.608375,4.296500833,2.472121333,3.210305167,4.241919167,2.9671025,4.317018667,2.393807833,5.316720333
3/5/2015 23:00,2.319043333,1.899745667,2.000134833,1.787739333,1.8956535,2.401968833,1.9107705,2.511086667,2.4756565,2.059961667,7.562611
3/6/2015 0:00,2.133126,1.648997,1.8397845,1.644416,1.743679333,2.209403333,1.757584167,1.987563,1.956808667,1.688441333,2.136032833
3/6/2015 1:00,2.173550667,1.700850833,1.874650167,1.6755805,1.776725333,2.251274667,1.790892667,2.0500625,2.018341167,1.720439333,1.876134833
3/6/2015 2:00,2.286405,1.697938833,1.971984167,1.762579,1.868974167,2.3681635,1.883878,2.046552833,2.014886,1.809767667,1.973545333
3/6/2015 3:00,2.515625833,1.799847167,2.169683667,1.939284167,2.056346,2.605580833,2.0727445,2.169385167,2.135817833,1.9912035,2.171401333
3/6/2015 4:00,3.499352667,1.88756,2.824624667,2.524677,2.6770755,4.619778667,2.698423167,2.275106167,2.239903833,2.592268333,2.8268615
3/6/2015 5:00,6.780823,2.647144667,4.1454175,3.705215667,3.928875667,4.978248833,3.960205333,3.411939333,3.141276667,4.0287715,6.421191667
3/6/2015 6:00,5.947056667,3.458743167,5.3535945,4.584559167,5.085659,6.237615167,8.0457405,4.390172167,4.656506167,6.457383333,5.5764175
3/6/2015 7:00,5.722395833,3.435250167,4.935467,4.635727333,4.677655,5.927021,4.714956167,4.049442167,4.208076,6.503913667,5.8256245
3/6/2015 8:00,5.443204833,3.250696167,4.6946695,4.196141667,4.449435167,6.865521167,4.484916833,3.918116,3.857489667,4.308482167,5.141509333
3/6/2015 9:00,5.1279505,3.2344475,4.422768833,3.953113333,4.416096667,5.311319833,4.225164167,4.119825,3.838209167,5.460139167,6.698764
3/6/2015 10:00,4.819241667,3.861590667,4.156511333,3.7151305,3.9393895,4.9915715,3.9708045,3.8112455,3.752274333,3.8145935,4.1598025
3/6/2015 11:00,4.644332167,2.993155167,4.0056565,3.580294833,3.796413833,4.810408,3.826688,3.607697667,3.551876,3.6761475,4.451953
3/6/2015 12:00,4.5495915,2.928204833,3.923943333,4.908452167,3.718969333,4.712278833,3.748626167,3.529410833,3.474799333,3.601156333,3.9270505
3/6/2015 13:00,4.593015667,2.809850333,3.961396167,3.540734167,3.754466,4.757255833,3.784405833,3.386755833,3.334352,3.635528333,4.407656667
3/6/2015 14:00,4.707743333,2.8331935,4.060346333,5.030368333,3.8482475,4.8760855,4.1032945,3.414893167,5.106004667,3.726339,6.769842
3/6/2015 15:00,4.884858833,2.8491325,4.213106167,3.765715333,3.993026333,5.0595345,4.024869333,3.434106,6.958930833,3.8665325,4.2164415
3/6/2015 16:00,5.0500145,3.167761667,4.579908667,3.8930325,4.128030333,5.230596333,4.160948833,4.039446333,3.759074833,3.997259,4.3589985
3/6/2015 17:00,5.239505333,3.349211333,4.518982333,4.039111,4.2829265,5.4268635,5.718270333,4.036857833,3.974395667,4.147248333,4.5225605
3/6/2015 18:00,5.297743,3.389763333,4.569211333,4.0840055,4.3305305,5.565081667,4.365064333,4.085737,4.022516667,4.417704833,4.5728295
3/6/2015 19:00,5.2583785,4.704572333,4.535261,4.053659833,4.298353,5.446411,4.556989,6.292223,4.0464895,6.129163667,4.981975167
3/6/2015 20:00,4.973856667,3.405437167,4.289865167,3.834322833,4.065776,5.307512333,4.098199333,4.104627167,4.041116167,4.161337167,6.999544
3/6/2015 21:00,4.2735315,3.093706667,3.6858465,3.294445833,3.493309833,4.426347667,3.521167333,5.472844667,5.632039333,3.382645833,3.688765167
3/6/2015 22:00,2.96084,2.409632833,2.553673333,2.506857833,2.644638,3.066716,4.630916167,5.086504833,2.859428167,2.343605667,2.555696
3/6/2015 23:00,2.263781833,1.854726333,1.9524725,1.7451385,1.8504815,2.3447315,1.865238333,2.235530667,2.4222335,2.240580833,4.226510833
3/7/2015 0:00,2.030616667,1.570336,1.751371167,1.565393167,1.659886,2.103229167,1.673122167,3.853592667,1.863464667,1.607302167,1.752758333
3/7/2015 1:00,2.064744833,1.615707167,1.780806,1.591702,1.6877835,2.138577833,1.701241667,1.947436833,1.917304167,1.634315333,1.782216667
3/7/2015 2:00,2.171949,1.612941167,1.873267833,1.674345167,1.775415167,2.249615167,1.789573167,1.944103833,1.914022333,1.719171333,1.874751
3/7/2015 3:00,2.389695,1.709749,2.061069833,1.842205,1.953406667,2.475147,1.968984333,2.060787,2.028900667,1.8915255,2.062702167
3/7/2015 4:00,3.111048667,1.793070833,2.683225333,2.3982935,2.543062833,3.222296333,2.563342667,2.1612155,2.127774833,2.462501333,2.685350833
3/7/2015 5:00,4.565774667,2.51463,3.937901667,3.519734833,3.956558,4.7290405,3.761959833,3.030924167,2.984026333,3.838326333,3.941019333
3/7/2015 6:00,5.649351167,3.361199167,4.872468,4.356925167,4.6179455,7.0790385,4.654770667,4.181479333,3.89891,6.221736833,5.319449167
3/7/2015 7:00,5.4359365,4.413777833,4.6884005,4.413030833,4.667853,5.6303185,4.703289167,3.846729833,4.119149,4.527090333,7.024313833
3/7/2015 8:00,5.170721667,3.087967667,4.684018333,5.736168833,4.226698667,5.355619,5.885955,5.465927833,3.997426167,4.092802667,4.463188333
3/7/2015 9:00,4.8712485,3.072534667,4.201367333,3.755223,3.981902,5.123337333,4.013655333,5.541785,3.866264167,3.8557595,6.920306667
3/7/2015 10:00,4.577993,3.003741333,3.948438833,3.5291535,3.966546333,4.741695667,3.772027833,3.841750833,3.564437333,3.847998833,3.951565667
3/7/2015 11:00,4.411840333,2.843320333,3.805135333,3.401067667,3.606368167,5.272994833,3.635127,3.427099167,3.374071167,3.492122167,6.5778715
3/7/2015 12:00,4.321842167,3.481179167,3.7275135,4.732880167,3.5328005,4.476385167,3.5609725,3.352731333,3.5221475,4.822078833,3.730465
3/7/2015 13:00,4.363092333,2.669189833,3.763090333,3.363487333,3.566519833,4.519110833,3.594960167,3.4385105,3.167436667,3.677896667,4.209194
3/7/2015 14:00,4.4720765,2.691365333,3.857087833,3.447503167,3.655606667,4.631992667,3.684757833,3.243945833,3.193751667,3.539801,6.566425667
3/7/2015 15:00,4.640326167,2.782106167,4.002200833,3.5772055,3.7931395,4.8062575,3.8233865,3.262197333,3.211720167,3.6729765,4.005369167
3/7/2015 16:00,4.797213833,3.0091855,4.137514167,3.698150167,5.322577667,4.968756167,5.919632167,3.627019,3.570898,4.021517833,4.140789833
3/7/2015 17:00,6.944196167,3.181552,4.292765667,3.836915667,4.068525333,5.155198167,4.100970167,3.834775667,3.775439,3.939639,4.296163667
